id,acc_x_1,acc_y_1,acc_z_1,acc_x_2,acc_y_2,acc_z_2,acc_x_3,acc_y_3,acc_z_3,acc_x_4,acc_y_4,acc_z_4,acc_x_5,acc_y_5,acc_z_5,acc_x_6,acc_y_6,acc_z_6,acc_x_7,acc_y_7,acc_z_7,acc_x_8,acc_y_8,acc_z_8,acc_x_9,acc_y_9,acc_z_9,acc_x_10,acc_y_10,acc_z_10,acc_x_11,acc_y_11,acc_z_11,acc_x_12,acc_y_12,acc_z_12,acc_x_13,acc_y_13,acc_z_13,acc_x_14,acc_y_14,acc_z_14,acc_x_15,acc_y_15,acc_z_15,acc_x_16,acc_y_16,acc_z_16,acc_x_17,acc_y_17,acc_z_17,acc_x_18,acc_y_18,acc_z_18,acc_x_19,acc_y_19,acc_z_19,acc_x_20,acc_y_20,acc_z_20,acc_x_21,acc_y_21,acc_z_21,acc_x_22,acc_y_22,acc_z_22,acc_x_23,acc_y_23,acc_z_23,acc_x_24,acc_y_24,acc_z_24,acc_x_25,acc_y_25,acc_z_25,acc_x_26,acc_y_26,acc_z_26,acc_x_27,acc_y_27,acc_z_27,acc_x_28,acc_y_28,acc_z_28,acc_x_29,acc_y_29,acc_z_29,acc_x_30,acc_y_30,acc_z_30,acc_x_31,acc_y_31,acc_z_31,acc_x_32,acc_y_32,acc_z_32,acc_x_33,acc_y_33,acc_z_33,acc_x_34,acc_y_34,acc_z_34,acc_x_35,acc_y_35,acc_z_35,acc_x_36,acc_y_36,acc_z_36,acc_x_37,acc_y_37,acc_z_37,acc_x_38,acc_y_38,acc_z_38,acc_x_39,acc_y_39,acc_z_39,acc_x_40,acc_y_40,acc_z_40,acc_x_41,acc_y_41,acc_z_41,acc_x_42,acc_y_42,acc_z_42,acc_x_43,acc_y_43,acc_z_43,acc_x_44,acc_y_44,acc_z_44,acc_x_45,acc_y_45,acc_z_45,acc_x_46,acc_y_46,acc_z_46,acc_x_47,acc_y_47,acc_z_47,acc_x_48,acc_y_48,acc_z_48,acc_x_49,acc_y_49,acc_z_49,acc_x_50,acc_y_50,acc_z_50,activity
10,-1.289876223,12.25472164,-0.172981068,-1.289876223,12.25472164,-0.172981068,4.594472885,10.82059479,1.82019186,4.542997837,7.609371662,3.356670856,4.542997837,7.609371662,3.356670856,1.035492182,6.373364925,5.032013416,1.035492182,6.373364925,5.032013416,0.070030399,8.121730804,5.069123745,0.070030399,8.121730804,5.069123745,4.547187805,11.11567974,-3.926490784,4.547187805,11.11567974,-3.926490784,1.695693374,8.992023468,2.051232338,1.874659896,9.563638687,0.393846184,1.874659896,9.563638687,0.393846184,0.460285276,10.32559299,1.330577612,0.460285276,10.32559299,1.330577612,3.156754971,8.890269279,1.483207941,3.156754971,8.890269279,1.483207941,0.386065036,8.911218643,2.919728994,0.386065036,8.911218643,2.919728994,0.491409898,7.323264599,3.187281132,0.654814184,10.22922707,6.658873558,0.654814184,10.22922707,6.658873558,7.500435352,15.49527359,1.274313807,7.500435352,15.49527359,1.274313807,0.499191046,11.23778439,2.992752075,0.499191046,11.23778439,2.992752075,1.091157436,9.664195061,1.778293371,1.091157436,9.664195061,1.778293371,1.307234168,8.679579735,0.697909772,-0.615908384,11.76211452,0.308253467,-0.615908384,11.76211452,0.308253467,4.885368347,11.53945351,2.514510393,4.885368347,11.53945351,2.514510393,1.629254222,7.762001991,2.068590164,1.629254222,7.762001991,2.068590164,0.89184016,6.154893875,4.261080265,0.89184016,6.154893875,4.261080265,1.578377485,8.066663742,7.031770229,3.907337189,9.904812813,2.785055161,3.907337189,9.904812813,2.785055161,-2.67731595,11.46583176,1.164180517,-2.67731595,11.46583176,1.164180517,0.530315697,9.883264542,1.517923832,0.530315697,9.883264542,1.517923832,0.751779318,9.440936089,1.045069098,0.751779318,9.440936089,1.045069098,0.171185419,9.475052834,1.194706678,3.036446333,8.413225174,1.814206362,3.036446333,8.413225174,1.814206362,Walking
11,0.119710088,8.673594475,3.126228809,0.119710088,8.673594475,3.126228809,0.377086759,7.402871609,3.687070608,0.377086759,7.402871609,3.687070608,1.120486379,7.895478725,4.12640667,1.120486379,7.895478725,4.12640667,5.754463673,14.36820316,2.075174332,1.047463298,9.924564362,2.07996273,1.047463298,9.924564362,2.07996273,1.919551253,9.806051254,2.118868589,1.919551253,9.806051254,2.118868589,1.936909199,9.834781647,1.18872118,1.936909199,9.834781647,1.18872118,1.230021119,9.9526968,0.807444513,1.230021119,9.9526968,0.807444513,2.895787001,9.697115898,0.863708258,3.571550369,7.781155586,2.176329374,3.571550369,7.781155586,2.176329374,3.12383461,8.819042206,2.584540844,3.12383461,8.819042206,2.584540844,2.797624588,8.723274231,4.025850296,2.797624588,8.723274231,4.025850296,3.001730442,11.62265205,6.184223175,1.00556469,10.68891335,0.055066638,1.00556469,10.68891335,0.055066638,2.091335297,9.740809441,2.185307503,2.091335297,9.740809441,2.185307503,0.464475125,9.3391819,0.882263303,0.464475125,9.3391819,0.882263303,0.638653278,11.03906536,2.127248287,0.638653278,11.03906536,2.127248287,0.460883826,9.839570045,0.814627111,1.622071624,8.345588684,1.698686123,1.622071624,8.345588684,1.698686123,1.533486247,7.182006359,3.839700937,1.533486247,7.182006359,3.839700937,-0.871489406,8.982446671,4.968566895,-0.871489406,8.982446671,4.968566895,3.645172119,9.945513725,5.816712856,3.645172119,9.945513725,5.816712856,2.177526474,13.21659184,-0.355538964,3.732560396,8.160037994,2.758120298,3.732560396,8.160037994,2.758120298,1.407191992,9.241020203,2.097320795,1.407191992,9.241020203,2.097320795,1.656787634,9.786897659,0.562637389,1.656787634,9.786897659,0.562637389,-1.422155857,12.67669964,-0.574608386,-1.422155857,12.67669964,-0.574608386,1.595735431,10.19510937,0.461482376,Walking
12,5.111620426,7.010821342,3.327940464,5.111620426,7.010821342,3.327940464,-0.008379706,6.534973621,5.31213522,-0.008379706,6.534973621,5.31213522,3.689464808,6.246472359,4.727949619,3.689464808,6.246472359,4.727949619,2.717418909,9.337387085,-4.034828186,2.717418909,9.337387085,-4.034828186,3.312976599,8.941744804,2.278082848,0.957082152,10.29806042,1.424550056,0.957082152,10.29806042,1.424550056,-0.103549227,10.32439613,-0.192134693,-0.103549227,10.32439613,-0.192134693,-0.243610024,12.50431728,0.687734425,-0.243610024,12.50431728,0.687734425,0.620098233,8.395866394,-0.852335811,0.620098233,8.395866394,-0.852335811,4.948216438,7.757812023,3.801393747,0.694917023,7.240066051,4.140173435,0.694917023,7.240066051,4.140173435,4.013280392,7.760804653,3.872621298,4.013280392,7.760804653,3.872621298,2.430114746,10.77390766,-3.810970545,2.430114746,10.77390766,-3.810970545,4.010287762,9.99399662,3.229778051,4.010287762,9.99399662,3.229778051,1.343147159,9.711481094,0.883460402,0.93014735,10.7385931,1.596333981,0.93014735,10.7385931,1.596333981,1.630451322,8.916605949,0.869693756,1.630451322,8.916605949,0.869693756,1.769913554,9.389460564,2.97359848,1.769913554,9.389460564,2.97359848,1.713051319,5.767632008,4.086902142,1.713051319,5.767632008,4.086902142,0.499789596,11.25035381,7.817667007,6.537367821,8.421604156,4.800374508,6.537367821,8.421604156,4.800374508,1.913565755,8.913014412,1.016338587,1.913565755,8.913014412,1.016338587,1.319205165,8.962694168,0.713472128,1.319205165,8.962694168,0.713472128,0.008379706,10.93252373,0.695515573,1.658583283,9.086593628,1.156399369,1.658583283,9.086593628,1.156399369,-0.89303726,8.297704697,1.903390408,-0.89303726,8.297704697,1.903390408,2.152985811,7.562684536,5.355230808,2.152985811,7.562684536,5.355230808,-1.176151633,10.72602367,5.798756599,Walking
13,-1.176151633,10.72602367,5.798756599,7.323264599,11.96562195,3.758896589,-3.299808502,11.74355888,0.93014735,-3.299808502,11.74355888,0.93014735,3.169923067,9.349357605,2.728791475,3.169923067,9.349357605,2.728791475,2.876034737,9.226056099,1.019331336,2.876034737,9.226056099,1.019331336,0.674566329,9.843161583,-0.072424598,0.674566329,9.843161583,-0.072424598,6.523601055,9.834183693,1.883039594,1.632845521,9.668384552,0.20410569,1.632845521,9.668384552,0.20410569,2.56478858,9.326612473,2.671929121,2.56478858,9.326612473,2.671929121,1.224035621,8.851364136,2.965218782,1.224035621,8.851364136,2.965218782,2.946663857,8.755595207,3.056198359,2.946663857,8.755595207,3.056198359,-1.149815321,11.15518475,-0.413598329,0.480037451,9.973047256,0.527322948,0.480037451,9.973047256,0.527322948,0.08379706,9.046490669,0.158017308,0.08379706,9.046490669,0.158017308,0.44711718,10.09395409,1.533486247,0.44711718,10.09395409,1.533486247,3.27107811,9.038709641,2.193687201,3.27107811,9.038709641,2.193687201,0.924161851,9.388861656,2.812588453,1.042076349,6.559514046,2.477998734,1.042076349,6.559514046,2.477998734,0.44532153,8.825626373,7.107187748,0.44532153,8.825626373,7.107187748,1.155800819,3.964797974,1.097142935,1.155800819,3.964797974,1.097142935,1.241992116,9.158419609,0.880467653,1.241992116,9.158419609,0.880467653,0.275333196,9.585784912,1.862688899,1.699284673,9.968258858,0.546476543,1.699284673,9.968258858,0.546476543,-1.523310781,11.77468395,0.397437483,-1.523310781,11.77468395,0.397437483,-1.134851575,7.414244175,0.682347476,-1.134851575,7.414244175,0.682347476,3.79181695,6.87016201,4.569932461,3.79181695,6.87016201,4.569932461,-0.442927301,10.12807178,7.120954514,3.765480757,12.48636055,5.956175327,3.765480757,12.48636055,5.956175327,-2.103306293,14.67645645,4.647145271,Walking
14,-2.103306293,14.67645645,4.647145271,1.023521185,9.874884605,2.013523579,1.023521185,9.874884605,2.013523579,0.955885053,8.464101791,0.666785181,0.955885053,8.464101791,0.666785181,-2.191293001,10.49618053,3.357867956,6.76960516,14.10903072,4.349067211,6.76960516,14.10903072,4.349067211,2.04584527,7.980473042,-0.266953498,2.04584527,7.980473042,-0.266953498,1.247379065,3.8654387,5.920860767,1.247379065,3.8654387,5.920860767,-0.466270775,7.398681641,4.973954201,-0.466270775,7.398681641,4.973954201,2.884414434,3.395576477,1.371877551,-0.579396784,7.8733325,3.49254179,-0.579396784,7.8733325,3.49254179,0.399233133,9.03272438,1.049258947,0.399233133,9.03272438,1.049258947,-0.369305611,10.4973774,1.385045648,-0.369305611,10.4973774,1.385045648,3.072957993,7.54831934,0.473453373,3.072957993,7.54831934,0.473453373,-0.08379706,9.22426033,2.306214809,0.943315446,5.243301868,3.685873508,0.943315446,5.243301868,3.685873508,-0.114323132,9.28890419,6.548740387,-0.114323132,9.28890419,6.548740387,2.000355482,5.322908878,-0.955885053,2.000355482,5.322908878,-0.955885053,1.854309201,8.610147476,1.389235497,1.854309201,8.610147476,1.389235497,0.608127236,9.804255486,1.56101954,0.59256494,10.22383976,1.352723956,0.59256494,10.22383976,1.352723956,-1.036689281,11.84710884,0.467467874,-1.036689281,11.84710884,0.467467874,1.095945835,8.106168747,-0.246602774,1.095945835,8.106168747,-0.246602774,4.380191803,7.187393665,4.282029629,-0.283712894,7.747038364,4.734533787,-0.283712894,7.747038364,4.734533787,1.656189084,7.13292551,4.361637115,1.656189084,7.13292551,4.361637115,3.728969097,5.698798656,-1.321000814,3.728969097,5.698798656,-1.321000814,3.302801132,9.278130531,0.258573771,3.302801132,9.278130531,0.258573771,0.376488209,10.26394272,1.809417963,0.978031397,10.08318043,1.565209389,Walking
15,0.978031397,10.08318043,1.565209389,1.551442742,11.11089134,0.857722759,1.551442742,11.11089134,0.857722759,4.233547211,7.724293232,2.014720678,4.233547211,7.724293232,2.014720678,1.787870169,8.391676903,2.594117641,1.787870169,8.391676903,2.594117641,0.952892303,8.898050308,4.114435673,-0.037708677,8.441356659,5.776610374,-0.037708677,8.441356659,5.776610374,4.083311081,7.937975883,0.718260527,4.083311081,7.937975883,0.718260527,1.974617839,8.990227699,-0.265756398,1.974617839,8.990227699,-0.265756398,-0.01316811,9.867103577,0.642843127,-0.01316811,9.867103577,0.642843127,0.106541976,9.055469513,1.15340662,1.731606364,10.14602852,0.751779318,1.731606364,10.14602852,0.751779318,2.395398855,7.777564049,1.33895731,2.395398855,7.777564049,1.33895731,0.821211159,9.662399292,3.336320162,0.821211159,9.662399292,3.336320162,2.127248287,6.750451565,2.808398485,-0.63386488,11.18331623,8.306084633,-0.63386488,11.18331623,8.306084633,8.35696125,15.20258236,1.051653147,8.35696125,15.20258236,1.051653147,-3.851671934,14.16768837,5.856815815,-3.851671934,14.16768837,5.856815815,1.59812963,8.786121368,2.027290344,1.59812963,8.786121368,2.027290344,-0.246602774,9.20929718,0.805648863,-1.417367458,14.64473343,1.593939781,-1.417367458,14.64473343,1.593939781,7.997830868,13.3315134,3.878606796,7.997830868,13.3315134,3.878606796,4.68724823,6.587047577,3.508702517,4.68724823,6.587047577,3.508702517,-0.030526072,7.377133846,5.744886875,-0.030526072,7.377133846,5.744886875,0.870292306,8.421006203,6.683413982,2.252345324,3.367444754,2.076371431,2.252345324,3.367444754,2.076371431,1.664568782,8.620323181,0.900219858,1.664568782,8.620323181,0.900219858,0.793079317,9.451709747,2.251148224,0.793079317,9.451709747,2.251148224,0.119710088,10.32200241,0.196324542,0.119710088,10.32200241,0.196324542,Walking
16,-0.125097036,13.85344982,0.568622887,0.309450567,8.024765968,-0.642843127,0.309450567,8.024765968,-0.642843127,4.659715176,6.347627163,2.643797159,4.659715176,6.347627163,2.643797159,-0.18555063,9.33020401,5.852027416,-0.18555063,9.33020401,5.852027416,0.89064306,9.124302864,6.68999815,0.89064306,9.124302864,6.68999815,2.282871246,13.67029285,-2.498349428,5.2415061,8.884284019,3.314173698,5.2415061,8.884284019,3.314173698,1.571194887,9.648034096,0.735019922,1.571194887,9.648034096,0.735019922,-0.495001197,10.97801304,1.399410844,-0.495001197,10.97801304,1.399410844,5.362413406,12.49713421,3.34529829,5.362413406,12.49713421,3.34529829,1.567603588,7.467514992,0.626083732,0.626682281,5.962759495,4.236539841,0.626682281,5.962759495,4.236539841,1.474828243,7.55131197,4.676474571,1.474828243,7.55131197,4.676474571,1.480215192,7.375338554,0.264559299,1.480215192,7.375338554,0.264559299,3.278859138,9.962871552,1.117493629,3.278859138,9.962871552,1.117493629,-0.009576807,9.703699112,0.815824211,2.318185806,9.038709641,0.889445961,2.318185806,9.038709641,0.889445961,-0.196324542,12.53424454,-0.049679685,-0.196324542,12.53424454,-0.049679685,3.804985046,11.90456963,2.203862667,3.804985046,11.90456963,2.203862667,3.360262156,7.063493729,1.881243944,3.360262156,7.063493729,1.881243944,0.274136096,5.991489887,7.549516678,2.217030764,8.129511833,5.388749599,2.217030764,8.129511833,5.388749599,3.355473757,10.05205631,3.265691042,3.355473757,10.05205631,3.265691042,-3.422511339,10.80323696,-0.092775315,-3.422511339,10.80323696,-0.092775315,2.470217705,9.790489197,2.33793807,2.470217705,9.790489197,2.33793807,2.370858192,8.850166321,0.639251828,1.48739779,9.719860077,1.59693253,1.48739779,9.719860077,1.59693253,2.97359848,9.040505409,2.774281263,2.97359848,9.040505409,2.774281263,Walking
17,2.409764051,7.987056732,-0.865503907,2.409764051,7.987056732,-0.865503907,3.186083794,8.963891029,4.180276394,3.186083794,8.963891029,4.180276394,0.973841548,8.249820709,5.146336555,2.953846455,6.396110058,5.639542103,2.953846455,6.396110058,5.639542103,10.94329739,12.26369953,8.897452354,10.94329739,12.26369953,8.897452354,-0.691325724,11.95963573,2.23139596,-0.691325724,11.95963573,2.23139596,0.954089403,10.0658226,2.254739523,0.954089403,10.0658226,2.254739523,1.591545582,9.411606789,1.584961534,0.346560687,10.27830791,0.517147541,0.346560687,10.27830791,0.517147541,-0.05925649,12.89217758,0.210091203,-0.05925649,12.89217758,0.210091203,4.338891983,10.98519611,0.550666392,4.338891983,10.98519611,0.550666392,3.697246075,7.025784969,2.401384354,3.697246075,7.025784969,2.401384354,-1.953070045,7.445967197,6.558915615,2.558803082,5.05296278,6.782773495,2.558803082,5.05296278,6.782773495,0.790086567,6.525995255,-1.808220863,0.790086567,6.525995255,-1.808220863,2.890399933,9.484629631,2.084751129,2.890399933,9.484629631,2.084751129,1.347935557,9.385869026,1.516128182,1.347935557,9.385869026,1.516128182,-0.05865794,9.985017776,0.721253276,-0.59316349,12.24514484,0.924760401,-0.59316349,12.24514484,0.924760401,-1.342548609,8.32463932,0.231639013,-1.342548609,8.32463932,0.231639013,2.86166954,6.310517311,5.397727966,2.86166954,6.310517311,5.397727966,-2.143409014,10.01315022,9.05906105,6.382941723,14.89193439,2.484582901,6.382941723,14.89193439,2.484582901,-2.063801765,15.96872711,4.734533787,-2.063801765,15.96872711,4.734533787,0.995987892,9.446322441,-0.007781155,0.995987892,9.446322441,-0.007781155,2.298433542,8.627506256,0.833182216,-1.844732404,12.6635313,0.797867715,-1.844732404,12.6635313,0.797867715,-1.844732404,12.6635313,0.797867715,5.147533417,13.84985828,3.295618534,Walking
18,3.769670486,5.729923248,2.711433411,3.769670486,5.729923248,2.711433411,0.172382519,5.843049049,4.102464676,0.172382519,5.843049049,4.102464676,3.854664803,6.566098213,4.327519417,3.854664803,6.566098213,4.327519417,2.499546528,8.69873333,-4.894346714,2.885013103,8.878896713,2.801814556,2.885013103,8.878896713,2.801814556,1.693299174,9.106945038,1.33895731,1.693299174,9.106945038,1.33895731,-0.398634583,10.60272217,-0.18555063,-0.398634583,10.60272217,-0.18555063,3.389590979,7.712322235,0.952892303,3.389590979,7.712322235,0.952892303,1.214458823,9.640253067,3.041833162,0.902015507,6.54574728,4.245518208,0.902015507,6.54574728,4.245518208,-0.494402647,8.590993881,6.554725647,-0.494402647,8.590993881,6.554725647,7.720103264,14.16948414,3.963002443,7.720103264,14.16948414,3.963002443,-2.373252392,11.68550014,2.742558002,-2.373252392,11.68550014,2.742558002,0.430956304,9.804255486,1.11629653,1.309029818,9.246406555,1.468842745,1.309029818,9.246406555,1.468842745,-0.053869538,13.414114,1.575384736,-0.053869538,13.414114,1.575384736,6.202777863,10.27711105,3.360262156,6.202777863,10.27711105,3.360262156,2.4893713,7.065887928,1.11450088,2.4893713,7.065887928,1.11450088,0.727837324,7.371148586,4.194042683,1.984194636,7.66084671,4.280832767,1.984194636,7.66084671,4.280832767,0.791283667,5.343259811,-3.451840401,0.791283667,5.343259811,-3.451840401,2.415150881,9.786897659,1.177947283,2.415150881,9.786897659,1.177947283,1.479616642,9.977835655,1.306635618,1.479616642,9.977835655,1.306635618,1.70946002,9.343372345,2.026691675,2.793434858,9.756970406,1.801636815,2.793434858,9.756970406,1.801636815,5.303755283,6.974309444,1.994369984,5.303755283,6.974309444,1.994369984,1.401805043,8.101978302,3.787626982,1.401805043,8.101978302,3.787626982,1.4502877,8.419210434,4.214393616,Walking
19,1.4502877,8.419210434,4.214393616,5.103240967,10.74757099,4.523844242,1.232415318,9.721057892,0.609922886,1.232415318,9.721057892,0.609922886,1.547851443,9.126098633,1.754351258,1.547851443,9.126098633,1.754351258,0.29867667,9.330802917,1.289876223,0.29867667,9.330802917,1.289876223,-0.08319851,11.27309895,-0.22146365,-0.08319851,11.27309895,-0.22146365,3.621230125,9.388263702,2.034472942,1.097741485,8.529942513,2.062604666,1.097741485,8.529942513,2.062604666,0.122104287,6.196194172,4.375403404,0.122104287,6.196194172,4.375403404,0.953490853,6.605602264,6.521805286,0.953490853,6.605602264,6.521805286,0.861314058,4.628590584,-2.106897593,0.861314058,4.628590584,-2.106897593,1.015740037,9.694122314,1.481412292,0.852934361,9.116521835,0.985213995,0.852934361,9.116521835,0.985213995,1.356913805,9.655815125,1.230619669,1.356913805,9.655815125,1.230619669,0.911592305,11.02529907,0.604535937,0.911592305,11.02529907,0.604535937,-0.973242998,9.234436035,0.775122821,-0.973242998,9.234436035,0.775122821,1.668160081,6.69598341,3.762487888,0.833182216,9.476250648,7.502829552,0.833182216,9.476250648,7.502829552,2.441487074,7.047931194,2.415150881,2.441487074,7.047931194,2.415150881,-5.102043629,10.43333244,1.426944256,-5.102043629,10.43333244,1.426944256,0.860116959,9.818621635,1.686116576,0.860116959,9.818621635,1.686116576,2.354098797,8.593987465,1.82198751,-1.877652645,11.34073448,1.633444071,-1.877652645,11.34073448,1.633444071,4.623802185,8.090007782,1.312621117,4.623802185,8.090007782,1.312621117,0.986411095,9.219471931,2.7509377,0.986411095,9.219471931,2.7509377,1.210867524,5.87297678,3.535637379,1.210867524,5.87297678,3.535637379,1.744774461,10.11550236,8.0229702,9.595960617,12.23257542,2.628833532,9.595960617,12.23257542,2.628833532,-0.436941803,9.203909874,0.243610024,Walking
20,-0.436941803,9.203909874,0.243610024,-0.505775094,9.92636013,0.099957921,-0.505775094,9.92636013,0.099957921,1.52690208,9.789890289,0.072424598,-1.552639842,13.84985828,-0.119111538,-1.552639842,13.84985828,-0.119111538,0.788290918,7.794323444,-0.316633165,0.788290918,7.794323444,-0.316633165,4.9494133,6.331466198,5.221754074,4.9494133,6.331466198,5.221754074,-1.081580639,8.127716064,5.765237808,-1.081580639,8.127716064,5.765237808,1.167771935,8.567650795,6.147711277,1.769913554,10.2968626,-3.967192173,1.769913554,10.2968626,-3.967192173,3.97796607,8.591592789,1.41138196,3.97796607,8.591592789,1.41138196,0.903811157,9.234436035,1.133055925,0.903811157,9.234436035,1.133055925,-0.253785372,9.820416451,-0.004788403,-0.253785372,9.820416451,-0.004788403,2.084751129,9.553462982,0.960673451,0.121505737,8.216899872,2.355894566,0.121505737,8.216899872,2.355894566,1.844732404,6.109404087,4.353257179,1.844732404,6.109404087,4.353257179,-3.845088005,9.958083153,6.296750546,-3.845088005,9.958083153,6.296750546,6.455965042,12.71500683,3.580528736,6.455965042,12.71500683,3.580528736,-4.251503468,11.96681881,1.231218219,2.777273893,8.934561729,2.802412987,2.777273893,8.934561729,2.802412987,2.507926226,9.351153374,1.97102654,2.507926226,9.351153374,1.97102654,0.726640224,9.408015251,0.688931525,0.726640224,9.408015251,0.688931525,3.175908566,9.473855972,1.272518158,5.477933407,7.702147007,2.312798738,5.477933407,7.702147007,2.312798738,3.807379246,7.035960197,1.156399369,3.807379246,7.035960197,1.156399369,0.416591108,8.405443192,4.096478939,0.416591108,8.405443192,4.096478939,0.590170741,7.357980251,4.524442673,0.590170741,7.357980251,4.524442673,5.281609058,7.173028469,2.442085743,5.281609058,7.173028469,2.442085743,2.04524684,9.328408241,1.143231273,0.502183795,9.835380554,1.379060149,Walking
21,0.502183795,9.835380554,1.379060149,0.797867715,9.354146004,1.414973259,0.797867715,9.354146004,1.414973259,0.550067842,9.970054626,1.398213744,0.550067842,9.970054626,1.398213744,4.188655853,9.269151688,2.781463861,4.188655853,9.269151688,2.781463861,2.543240786,9.431359291,3.670311213,0.921169102,6.036381245,3.709217072,0.921169102,6.036381245,3.709217072,1.953668594,12.26788998,6.670246124,1.953668594,12.26788998,6.670246124,2.93648839,9.093776703,1.968033791,2.93648839,9.093776703,1.968033791,-2.158372879,10.28549004,-0.415992558,-2.158372879,10.28549004,-0.415992558,0.073621705,9.971251488,0.615908384,0.974440098,8.880094528,0.442328751,0.974440098,8.880094528,0.442328751,-0.328005642,13.01787281,1.620275974,-0.328005642,13.01787281,1.620275974,4.045602322,14.14015484,4.336497784,4.045602322,14.14015484,4.336497784,2.923320293,7.310694695,1.674145579,2.923320293,7.310694695,1.674145579,0.509964943,6.050147533,5.705382824,2.728192806,6.721122742,5.193622112,2.728192806,6.721122742,5.193622112,1.869272947,12.15356636,-1.85969615,1.869272947,12.15356636,-1.85969615,3.145382404,8.310873032,2.627037764,3.145382404,8.310873032,2.627037764,1.240795016,9.497797966,0.771531522,0.757166266,10.09574986,-0.035314474,0.757166266,10.09574986,-0.035314474,1.205480576,8.723872185,0.582988143,1.205480576,8.723872185,0.582988143,-0.625485182,9.101557732,1.814206362,-0.625485182,9.101557732,1.814206362,0.970250249,7.420229435,2.448669672,0.970250249,7.420229435,2.448669672,0.583586693,7.396287441,4.632181644,-0.389656335,9.352949142,5.64552784,-0.389656335,9.352949142,5.64552784,1.982398987,10.4441061,-4.128800869,1.982398987,10.4441061,-4.128800869,4.199429989,8.683769226,2.915539026,4.199429989,8.683769226,2.915539026,0.778115571,9.329605103,1.214458823,0.778115571,9.329605103,1.214458823,Walking
22,0.93134445,9.579799652,-0.710479379,2.279878616,10.16099167,1.089361787,2.279878616,10.16099167,1.089361787,-0.465672225,8.256404877,1.583764434,-0.465672225,8.256404877,1.583764434,2.322375536,7.529165745,4.045602322,2.322375536,7.529165745,4.045602322,-1.343147159,9.379284859,6.182427406,-1.343147159,9.379284859,6.182427406,1.739387512,9.485827446,6.631938934,2.126649618,9.339780807,-3.685873508,2.126649618,9.339780807,-3.685873508,4.954800606,8.535328865,1.89740479,4.954800606,8.535328865,1.89740479,0.617105484,10.01255131,0.850540161,0.617105484,10.01255131,0.850540161,0.468664974,10.21725559,0.782903969,0.468664974,10.21725559,0.782903969,3.599682331,8.565855026,0.122702837,0.92775315,7.979275703,0.915782154,0.92775315,7.979275703,0.915782154,1.801038265,7.416638374,3.277063608,1.801038265,7.416638374,3.277063608,-1.170764685,8.345588684,4.484339714,-1.170764685,8.345588684,4.484339714,1.510142684,8.318055153,6.223128796,1.510142684,8.318055153,6.223128796,3.928884983,5.61021328,-1.007958889,3.009511471,9.312846184,1.011550188,3.009511471,9.312846184,1.011550188,1.29885447,10.00058079,1.532289028,1.29885447,10.00058079,1.532289028,1.291671872,10.05445004,1.854309201,1.291671872,10.05445004,1.854309201,1.900397658,11.04445267,0.939125597,1.900397658,11.04445267,0.939125597,6.347028732,8.593388557,2.400187254,0.957680702,10.02990913,2.410362482,0.957680702,10.02990913,2.410362482,2.431910276,7.185597897,3.739742994,2.431910276,7.185597897,3.739742994,2.163759708,8.736441612,5.451597214,2.163759708,8.736441612,5.451597214,4.745307922,8.393472672,1.610699177,4.745307922,8.393472672,1.610699177,1.000177741,9.205705643,-0.095768064,0.749983668,9.525930405,1.204283476,0.749983668,9.525930405,1.204283476,0.681748927,9.339780807,0.291494071,0.681748927,9.339780807,0.291494071,Walking
23,0.265157849,11.50054741,0.05925649,0.265157849,11.50054741,0.05925649,3.131615877,8.100781441,1.958456993,3.131615877,8.100781441,1.958456993,2.179920673,9.219471931,3.350086689,1.67175138,6.845022678,4.006696701,1.67175138,6.845022678,4.006696701,-0.880467653,9.219471931,5.545569897,-0.880467653,9.219471931,5.545569897,8.418611526,14.23233223,2.684498549,8.418611526,14.23233223,2.684498549,2.512116194,16.71511841,5.691017628,1.795651317,9.205705643,1.851316452,1.795651317,9.205705643,1.851316452,2.087743998,8.938752174,1.815403461,2.087743998,8.938752174,1.815403461,1.397615194,9.678560257,0.92775315,1.397615194,9.678560257,0.92775315,0.984016895,9.342773438,0.66798228,0.984016895,9.342773438,0.66798228,-0.78050977,9.190143585,0.464475125,1.757942557,7.358579159,3.933074951,1.757942557,7.358579159,3.933074951,-0.601543188,8.025363922,6.355408192,-0.601543188,8.025363922,6.355408192,6.588842869,13.19683933,5.118803024,6.588842869,13.19683933,5.118803024,-0.639251828,16.43559647,5.2391119,-0.639251828,16.43559647,5.2391119,0.896030009,9.293692589,2.516904593,2.11527729,9.691728592,1.48739779,2.11527729,9.691728592,1.48739779,-1.41257906,9.903017044,-1.103128433,-1.41257906,9.903017044,-1.103128433,3.594893932,8.678382874,0.718859076,3.594893932,8.678382874,0.718859076,0.441131651,9.48044014,2.144007683,0.441131651,9.48044014,2.144007683,1.333570361,7.307702065,4.05039072,-2.208651066,8.257002831,5.642534733,-2.208651066,8.257002831,5.642534733,4.313753128,12.57315063,3.599682331,4.313753128,12.57315063,3.599682331,-2.737769604,12.47019958,0.661996782,-2.737769604,12.47019958,0.661996782,1.912967205,10.00297451,1.421557307,1.616684675,8.992621422,1.229422569,1.616684675,8.992621422,1.229422569,-0.600944638,14.12339592,2.04704237,-0.600944638,14.12339592,2.04704237,Walking
